filename,width,height,class,xmin,ymin,xmax,ymax
aug3_DSCF1048.jpg,3648,2736,white,433,1099,1136,1409
aug3_DSCF1049.jpg,3648,2736,gray,1339,1174,2128,1562
aug3_DSCF1049.jpg,3648,2736,blue,2577,1368,3317,1764
aug3_DSCF1049.jpg,3648,2736,white,3617,1540,3648,1887
aug3_DSCF1050.jpg,3648,2736,blue,0,505,1012,1030
aug3_DSCF1050.jpg,3648,2736,white,1742,564,2878,1089
aug3_DSCF1053.jpg,3648,2736,green,925,1536,1931,2052
aug3_DSCF1053.jpg,3648,2736,red,2010,1510,3023,2033
aug3_DSCF1056.jpg,3648,2736,yellow,1944,957,3178,1589
aug3_DSCF1056.jpg,3648,2736,red,728,953,1947,1615
aug3_DSCF1059.jpg,3648,2736,yellow,866,464,2644,2352
aug3_DSCF1061.jpg,3648,2736,red,1247,960,2608,1752
aug3_DSCF1061.jpg,3648,2736,yellow,1950,515,3094,1147
aug3_DSCF1064.jpg,3648,2736,white,1295,384,1965,813
aug3_DSCF1064.jpg,3648,2736,yellow,0,699,561,1178
aug3_DSCF1065.jpg,3648,2736,blue,2686,1167,3497,1473
aug3_DSCF1065.jpg,3648,2736,green,1243,1044,2009,1350
aug3_DSCF1066.jpg,3648,2736,green,2882,892,3600,1224
aug3_DSCF1066.jpg,3648,2736,blue,1899,892,2594,1213
aug3_DSCF1068.jpg,3648,2736,blue,750,343,2066,844
aug3_DSCF1068.jpg,3648,2736,green,2459,1533,3416,2060
aug3_DSCF1070.jpg,3648,2736,yellow,1617,1413,2645,1996
aug3_DSCF1070.jpg,3648,2736,red,1528,990,2406,1513
aug3_DSCF1072.jpg,3648,2736,white,155,1617,1071,2166
aug3_DSCF1072.jpg,3648,2736,yellow,1314,1871,2282,2405
aug3_DSCF1074.jpg,3648,2736,yellow,1127,1319,2869,2283
aug3_DSCF1077.jpg,3648,2736,red,563,40,1679,1310
aug3_DSCF1077.jpg,3648,2736,green,1251,1249,2384,2541
aug3_DSCF1081.jpg,3648,2736,gray,1475,1282,2189,1678
aug3_DSCF1082.jpg,3648,2736,blue,1029,492,2039,1129
aug3_DSCF1082.jpg,3648,2736,gray,2141,638,3141,1281
aug3_DSCF1086.jpg,3648,2736,gray,304,1296,913,1628
aug3_DSCF1086.jpg,3648,2736,yellow,1059,1292,1661,1628
aug3_DSCF1086.jpg,3648,2736,green,1763,1326,2357,1670
aug3_DSCF1086.jpg,3648,2736,white,2466,1311,3068,1670
aug3_DSCF1088.jpg,3648,2736,blue,1315,570,1993,933
aug3_DSCF1088.jpg,3648,2736,yellow,1396,1503,1958,1821
aug3_DSCF1090.jpg,3648,2736,green,964,810,1691,1292
aug3_DSCF1092.jpg,3648,2736,gray,2356,1293,3223,1831
aug3_DSCF1092.jpg,3648,2736,blue,1121,1521,2011,2037
aug3_DSCF1092.jpg,3648,2736,white,415,1028,1166,1532
aug3_DSCF1094.jpg,3648,2736,gray,1172,881,2621,1734
aug3_DSCF1097.jpg,3648,2736,blue,1296,786,2223,1295
aug3_DSCF1099.jpg,3648,2736,red,166,789,1280,1353
aug3_DSCF1101.jpg,3648,2736,yellow,1015,1072,1931,1576
aug3_DSCF1103.jpg,3648,2736,red,1412,393,2227,816
aug3_DSCF1103.jpg,3648,2736,blue,1050,1972,2052,2581
aug3_DSCF1104.jpg,3648,2736,blue,1248,493,1932,822
aug3_DSCF1104.jpg,3648,2736,green,1241,1783,2015,2209
aug3_DSCF1105.jpg,3648,2736,yellow,1019,751,2529,2114
aug3_DSCF1106.jpg,3648,2736,yellow,901,935,2615,1861
aug3_DSCF1109.jpg,3648,2736,white,1276,710,2859,1583
aug3_DSCF1110.jpg,3648,2736,white,2545,791,3648,1445
aug3_DSCF1110.jpg,3648,2736,green,1296,840,2470,1483
aug3_DSCF1111.jpg,3648,2736,red,1481,259,2506,837
aug3_DSCF1111.jpg,3648,2736,yellow,262,268,1306,853
aug3_DSCF1114.jpg,3648,2736,red,1657,1257,2231,1551
aug3_DSCF1116.jpg,3648,2736,blue,1615,1112,2742,2043
aug3_DSCF1120.jpg,3648,2736,white,1325,1304,2221,1782
aug3_DSCF1122.jpg,3648,2736,blue,779,998,1788,1540
aug3_DSCF1125.jpg,3648,2736,green,1333,1440,1987,1855
aug3_DSCF1125.jpg,3648,2736,red,1553,1904,2368,2386
aug3_DSCF1125.jpg,3648,2736,yellow,2761,1762,3553,2222
aug3_DSCF1129.jpg,3648,2736,red,791,1627,1583,2128
aug3_DSCF1130.jpg,3648,2736,green,1884,1266,2370,1793
aug3_DSCF1132.jpg,3648,2736,green,799,1105,1153,1286
aug3_DSCF1132.jpg,3648,2736,gray,845,1303,1491,1681
aug3_DSCF1132.jpg,3648,2736,blue,2000,1581,3016,2116
aug3_DSCF1133.jpg,3648,2736,green,786,1338,1926,2179
aug2_DSCF1013.jpg,3648,2736,green,1929,2163,2416,2365
aug2_DSCF1013.jpg,3648,2736,yellow,2482,2090,2954,2315
aug2_DSCF1013.jpg,3648,2736,white,3016,2035,3474,2263
aug2_DSCF1013.jpg,3648,2736,gray,1996,2304,2491,2536
aug2_DSCF1013.jpg,3648,2736,blue,2587,2267,3070,2496
aug2_DSCF1013.jpg,3648,2736,red,3132,2209,3605,2437
aug2_DSCF1015.jpg,3648,2736,white,1611,1335,3349,2736
aug2_DSCF1015.jpg,3648,2736,red,0,589,1614,1811
aug2_DSCF1016.jpg,3648,2736,gray,1363,1979,2797,2736
aug2_DSCF1016.jpg,3648,2736,red,342,1252,1656,1974
aug2_DSCF1016.jpg,3648,2736,white,0,530,1092,1348
aug2_DSCF1017.jpg,3648,2736,gray,0,1184,959,1881
aug2_DSCF1021.jpg,3648,2736,blue,344,74,1843,1207
aug2_DSCF1023.jpg,3648,2736,yellow,898,1013,1772,1607
aug2_DSCF1025.jpg,3648,2736,red,1766,1010,2628,1942
aug2_DSCF1029.jpg,3648,2736,red,633,1095,2287,2616
aug2_DSCF1029.jpg,3648,2736,yellow,0,0,1453,1298
aug2_DSCF1029.jpg,3648,2736,green,0,0,616,309
aug2_DSCF1032.jpg,3648,2736,blue,3238,1120,3648,1553
aug2_DSCF1032.jpg,3648,2736,red,1267,1051,2115,1473
aug2_DSCF1037.jpg,3648,2736,green,1958,1295,3223,1849
aug2_DSCF1038.jpg,3648,2736,yellow,1559,1361,2703,2160
aug2_DSCF1040.jpg,3648,2736,yellow,2043,1754,3019,2300
aug2_DSCF1040.jpg,3648,2736,green,1165,1732,2036,2214
aug2_DSCF1040.jpg,3648,2736,gray,391,1720,1176,2183
aug2_DSCF1042.jpg,3648,2736,blue,2168,880,3266,1887
aug2_DSCF1044.jpg,3648,2736,red,2493,1623,3448,2164
aug2_DSCF1048.jpg,3648,2736,gray,2033,655,2439,1094
aug2_DSCF1048.jpg,3648,2736,blue,1604,1140,2001,1572
aug2_DSCF1048.jpg,3648,2736,white,1160,1593,1579,2048
aug2_DSCF1049.jpg,3648,2736,gray,998,245,1780,1109
aug2_DSCF1049.jpg,3648,2736,blue,445,1354,1204,2184
aug2_DSCF1049.jpg,3648,2736,white,0,2292,683,2736
aug2_DSCF1050.jpg,3648,2736,blue,3253,805,3648,1330
aug2_DSCF1050.jpg,3648,2736,white,1387,864,2523,1389
aug2_DSCF1053.jpg,3648,2736,green,891,869,1771,1806
aug2_DSCF1053.jpg,3648,2736,red,1487,1567,2375,2513
aug2_DSCF1056.jpg,3648,2736,yellow,1568,482,2802,1114
aug2_DSCF1056.jpg,3648,2736,red,352,478,1571,1140
aug2_DSCF1059.jpg,3648,2736,yellow,722,89,2500,1977
aug2_DSCF1061.jpg,3648,2736,red,1035,1002,2598,1911
aug2_DSCF1061.jpg,3648,2736,yellow,477,491,1791,1216
aug2_DSCF1064.jpg,3648,2736,white,1432,1072,2186,1864
aug2_DSCF1064.jpg,3648,2736,yellow,213,94,1064,992
aug2_DSCF1065.jpg,3648,2736,blue,2671,1118,3495,1460
aug2_DSCF1065.jpg,3648,2736,green,1224,1061,2003,1400
aug2_DSCF1066.jpg,3648,2736,green,2725,476,3504,1159
aug2_DSCF1066.jpg,3648,2736,blue,1919,1052,2673,1712
aug2_DSCF1068.jpg,3648,2736,blue,1846,268,3350,1388
aug2_DSCF1068.jpg,3648,2736,green,0,752,1134,1722
aug2_DSCF1070.jpg,3648,2736,yellow,477,1724,1649,2650
aug2_DSCF1070.jpg,3648,2736,red,880,1421,1890,2235
aug2_DSCF1072.jpg,3648,2736,white,2551,1459,3538,2138
aug2_DSCF1072.jpg,3648,2736,yellow,1391,1882,2428,2554
aug2_DSCF1074.jpg,3648,2736,yellow,133,1795,1932,2736
aug2_DSCF1077.jpg,3648,2736,red,349,0,1465,1121
aug2_DSCF1077.jpg,3648,2736,green,1037,1060,2170,2352
aug2_DSCF1081.jpg,3648,2736,gray,2228,955,2811,1278
aug2_DSCF1082.jpg,3648,2736,blue,1565,319,2775,1082
aug2_DSCF1082.jpg,3648,2736,gray,245,494,1443,1264
aug2_DSCF1086.jpg,3648,2736,gray,2776,1263,3436,1623
aug2_DSCF1086.jpg,3648,2736,yellow,1965,1259,2618,1623
aug2_DSCF1086.jpg,3648,2736,green,1211,1296,1855,1668
aug2_DSCF1086.jpg,3648,2736,white,440,1279,1093,1668
aug2_DSCF1088.jpg,3648,2736,blue,777,910,1525,1632
aug2_DSCF1088.jpg,3648,2736,yellow,1458,1629,2090,2241
aug2_DSCF1090.jpg,3648,2736,green,395,634,1414,1310
aug2_DSCF1092.jpg,3648,2736,gray,2505,1272,3614,1961
aug2_DSCF1092.jpg,3648,2736,blue,925,1564,2063,2224
aug2_DSCF1092.jpg,3648,2736,white,21,933,982,1578
aug2_DSCF1094.jpg,3648,2736,gray,1705,1401,3362,2710
aug2_DSCF1097.jpg,3648,2736,blue,1280,26,2207,535
aug2_DSCF1099.jpg,3648,2736,red,2587,1154,3201,1537
aug2_DSCF1101.jpg,3648,2736,yellow,1031,1078,1929,1574
aug2_DSCF1103.jpg,3648,2736,red,1389,383,2214,826
aug2_DSCF1103.jpg,3648,2736,blue,1065,1966,2081,2599
aug2_DSCF1104.jpg,3648,2736,blue,448,595,1316,1580
aug2_DSCF1104.jpg,3648,2736,green,1835,1472,2875,2627
aug2_DSCF1105.jpg,3648,2736,yellow,1118,751,2628,2114
aug2_DSCF1106.jpg,3648,2736,yellow,1032,935,2746,1861
aug2_DSCF1109.jpg,3648,2736,white,857,702,2440,1575
aug2_DSCF1110.jpg,3648,2736,white,2177,103,3648,1459
aug2_DSCF1110.jpg,3648,2736,green,918,879,2507,2231
aug2_DSCF1111.jpg,3648,2736,red,1141,259,2166,837
aug2_DSCF1111.jpg,3648,2736,yellow,2341,268,3385,853
aug2_DSCF1114.jpg,3648,2736,red,761,1259,1335,1553
aug2_DSCF1116.jpg,3648,2736,blue,1101,1472,2228,2403
aug2_DSCF1120.jpg,3648,2736,white,1502,998,2387,2011
aug2_DSCF1122.jpg,3648,2736,blue,2059,626,3065,1776
aug2_DSCF1125.jpg,3648,2736,green,1731,1279,2625,1847
aug2_DSCF1125.jpg,3648,2736,red,1209,1914,2324,2573
aug2_DSCF1125.jpg,3648,2736,yellow,0,1719,672,2349
aug2_DSCF1129.jpg,3648,2736,red,827,1588,1543,2040
aug2_DSCF1130.jpg,3648,2736,green,893,481,1379,1008
aug2_DSCF1132.jpg,3648,2736,green,845,878,1231,1135
aug2_DSCF1132.jpg,3648,2736,gray,800,1080,1515,1597
aug2_DSCF1132.jpg,3648,2736,blue,1823,1616,2936,2370
aug2_DSCF1133.jpg,3648,2736,green,1721,1338,2861,2179
